Versicherer;Land;Hoheitsgebiet;Geschäftsjahr;Erhebungsjahr;Region;Altersklasse;Altersuntergruppe;Unfalleinschluss;Prämie
1562;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;28.4
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;71
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;66.1
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;26.5
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;255.6
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;237.8
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;284
1562;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;264.2
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;90
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;36
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.5
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;83.7
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;324
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;301.4
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;360
1562;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;334.8
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;35.5
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;88.7
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;82.5
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.1
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;319.5
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;297.2
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;355
1562;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;330.2
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;36
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;90
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;83.7
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.5
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;324
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;301.4
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;360
1562;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;334.8
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;60
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;150
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;139.5
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;55.8
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;540
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;502.2
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;600
1562;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;558
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;39.3
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;98.2
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;91.4
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;36.6
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;353.7
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;329
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;393
1562;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;365.5
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;62
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;24.8
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;23.1
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;57.7
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;223.2
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;207.6
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;248
1562;EU GR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;230.7
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU HR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU HU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;39.3
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;98.2
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;91.4
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;36.6
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;353.7
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;329
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;393
1562;EU IE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;365.5
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;36
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;90
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;83.7
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.5
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;324
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;301.4
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;360
1562;EU IS;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;334.8
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;30
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;75
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;69.8
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;27.9
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;270
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;251.1
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;300
1562;EU IT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;279
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU LT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;39.3
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;98.2
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;91.4
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;36.6
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;353.7
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;329
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;393
1562;EU LU;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;365.5
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU LV;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU MT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;39.3
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;98.2
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;91.4
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;36.6
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;353.7
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;329
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;393
1562;EU NL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;365.5
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;36
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;90
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;83.7
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.5
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;324
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;301.4
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;360
1562;EU NO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;334.8
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU PL;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;26.7
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;66.7
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;62.1
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;24.9
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;240.3
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;223.5
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;267
1562;EU PT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;248.4
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU RO;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;36
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;90
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;83.7
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;33.5
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;324
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;301.4
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;360
1562;EU SE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;334.8
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU SI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;MIT-UNF;22.6
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;56.5
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;52.6
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-KIN;K3;OHN-UNF;21.1
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;203.4
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;189.2
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;226
1562;EU SK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;210.2
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;154.1
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;146.8
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;384.7
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;366.4
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;549.4
1568;EU AT;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;523.3
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;189.7
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;180.7
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;473.6
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;451.1
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;676.4
1568;EU BE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;644.2
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;295.7
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;443.4
1568;EU BG;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;422.3
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;295.7
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;443.4
1568;EU CY;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;422.3
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;295.7
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;443.4
1568;EU CZ;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;422.3
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;215.4
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;205.2
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;537.9
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;512.3
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;768.2
1568;EU DE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;731.6
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;146.6
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;139.6
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;365.8
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;348.4
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;522.4
1568;EU DK;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;497.5
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;295.7
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;443.4
1568;EU EE;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;422.3
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;295.7
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;443.4
1568;EU ES;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;422.3
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;146.6
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;139.6
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;365.8
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;348.4
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;522.4
1568;EU FI;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;497.5
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;203.1
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;193.4
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;507.1
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;483
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;724.2
1568;EU FR;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;689.7
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;167.3
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;159.4
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;417.6
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-JUG;;OHN-UNF;397.7
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;MIT-UNF;596.4
1568;EU GB;EU;2020;2019;PR-REG EU0;AKL-ERW;;OHN-UNF;568
1568;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;MIT-UNF;124.4
1568;EU GR;EU;2020;2019;PR-REG EU0;AKL-KIN;K1;OHN-UNF;118.5
1568;EU GR;EU;2020;2019;PR-REG EU0;AKL-JUG;;MIT-UNF;310.5
